sample_id,text,text_clean,text_plm,label,label_id,word_count,source,original_split
12083,nhiều lúc dạy hơi nhanh .,nhiều lúc dạy hơi nhanh .,nhiều lúc dạy hơi nhanh .,Tiêu cực,0,6,UIT-VSFC,train
12084,"đúng giờ , sử dụng giờ hiệu quả .","đúng giờ , sử dụng giờ hiệu quả .","đúng giờ , sử dụng giờ hiệu quả .",Tích cực,2,9,UIT-VSFC,train
12085,"giảng viên đảm bảo giờ lên lớp , tận tâm .","giảng viên đảm bảo giờ lên lớp , tận tâm .","giảng viên đảm bảo giờ lên lớp , tận tâm .",Tích cực,2,11,UIT-VSFC,train
12086,"thầy giảng dễ hiểu , nhiệt tình .","thầy giảng dễ hiểu , nhiệt tình .","thầy giảng dễ hiểu , nhiệt tình .",Tích cực,2,8,UIT-VSFC,train
12088,"chỉ một câu "" giấc mơ thành đại gia "" .","chỉ một câu "" giấc mơ thành đại gia "" .","chỉ một câu "" giấc mơ thành đại gia "" .",Tích cực,2,11,UIT-VSFC,train
12090,"trên lớp khó hiểu bài , về nhà tài liệu khó hiểu , bài tập không làm được thì tiết hôm sau thầy có kêu sinh viên lên làm ai cũng lắc đầu thôi .","trên lớp khó hiểu bài , về nhà tài liệu khó hiểu , bài tập không làm được thì tiết hôm sau thầy có kêu sinh viên lên làm ai cũng lắc đầu thôi .","trên lớp khó hiểu bài , về nhà tài liệu khó hiểu , bài tập không làm được thì tiết hôm sau thầy có kêu sinh viên lên làm ai cũng lắc đầu thôi .",Tiêu cực,0,35,UIT-VSFC,train
12091,"ví dụ sát với lý thuyết , tận tâm .","ví dụ sát với lý thuyết , tận tâm .","ví dụ sát với lý thuyết , tận tâm .",Tích cực,2,10,UIT-VSFC,train
12092,thầy dạy nhiệt tình và lên lớp đúng giờ .,thầy dạy nhiệt tình và lên lớp đúng giờ .,thầy dạy nhiệt tình và lên lớp đúng giờ .,Tích cực,2,10,UIT-VSFC,train
12094,giảng viên đưa ra nhiều ví dụ cụ thể .,giảng viên đưa ra nhiều ví dụ cụ thể .,giảng viên đưa ra nhiều ví dụ cụ thể .,Tích cực,2,10,UIT-VSFC,train
12095,"em thấy việc thầy dời deadline nó không phù hợp và công bằng lắm đối với các bạn đã hoàn thành trước , có thể vì bài tập khó , nhưng nếu như vậy các nhóm đó cần bị trừ điểm nặng vì hoàn thành bài mà chậm deadline là một việc không thể chấp nhận được .","em thấy việc thầy dời deadline nó không phù hợp và công bằng lắm đối với các bạn đã hoàn thành trước , có thể vì bài tập khó , nhưng nếu như vậy các nhóm đó cần bị trừ điểm nặng vì hoàn thành bài mà chậm deadline là một việc không thể chấp nhận được .","em thấy việc thầy dời deadline nó không phù hợp và công bằng lắm đối với các bạn đã hoàn thành trước , có thể vì bài tập khó , nhưng nếu như vậy các nhóm đó cần bị trừ điểm nặng vì hoàn thành bài mà chậm deadline là một việc không thể chấp nhận được .",Tiêu cực,0,58,UIT-VSFC,train
12097,"thầy hay cho nghỉ , nói chung là không nhớ mặt thầy luôn rồi , thời gian thi không hợp lý , thay đổi giáo viên thường xuyên .","thầy hay cho nghỉ , nói chung là không nhớ mặt thầy luôn rồi , thời gian thi không hợp lý , thay đổi giáo viên thường xuyên .","thầy hay cho nghỉ , nói chung là không nhớ mặt thầy luôn rồi , thời gian thi không hợp lý , thay đổi giáo viên thường xuyên .",Tiêu cực,0,29,UIT-VSFC,train
12098,"thân thiện , nhiệt tình , dạy dễ hiểu .","thân thiện , nhiệt tình , dạy dễ hiểu .","thân thiện , nhiệt tình , dạy dễ hiểu .",Tích cực,2,10,UIT-VSFC,train
12099,"giáo viên nhiệt tình , dạy dễ hiểu .","giáo viên nhiệt tình , dạy dễ hiểu .","giáo viên nhiệt tình , dạy dễ hiểu .",Tích cực,2,9,UIT-VSFC,train
12100,có lẽ do môn học không hứng thú và kiến thức về kinh tế nên khó tiếp thu .,có lẽ do môn học không hứng thú và kiến thức về kinh tế nên khó tiếp thu .,có lẽ do môn học không hứng thú và kiến thức về kinh tế nên khó tiếp thu .,Tiêu cực,0,19,UIT-VSFC,train
12101,"deadline 3 lần sau đó được cho thêm 2 ngày , nhưng đến 23h59 ngày hôm sau đã quá hạn , nếu nộp vào ngày hôm sau nữa sẽ trễ deadline .","deadline 3 lần sau đó được cho thêm 2 ngày , nhưng đến 23h59 ngày hôm sau đã quá hạn , nếu nộp vào ngày hôm sau nữa sẽ trễ deadline .","deadline 3 lần sau đó được cho thêm 2 ngày , nhưng đến 23h59 ngày hôm sau đã quá hạn , nếu nộp vào ngày hôm sau nữa sẽ trễ deadline .",Tiêu cực,0,32,UIT-VSFC,train
12102,các bài tập ra có mức độ phân hoá và áp dụng đúng kiến thức đã cho .,các bài tập ra có mức độ phân hoá và áp dụng đúng kiến thức đã cho .,các bài tập ra có mức độ phân hoá và áp dụng đúng kiến thức đã cho .,Tích cực,2,18,UIT-VSFC,train
12103,thầy dạy vui và truyền đạt nhiều kiến thức về thế giới bên ngoài .,thầy dạy vui và truyền đạt nhiều kiến thức về thế giới bên ngoài .,thầy dạy vui và truyền đạt nhiều kiến thức về thế giới bên ngoài .,Tích cực,2,15,UIT-VSFC,train
12105,"cô vui tính , dễ thương và dạy rất nhiệt tình .","cô vui tính , dễ thương và dạy rất nhiệt tình .","cô vui tính , dễ thương và dạy rất nhiệt tình .",Tích cực,2,12,UIT-VSFC,train
12108,"cho nhiều ví dụ , liên hệ thực tế .","cho nhiều ví dụ , liên hệ thực tế .","cho nhiều ví dụ , liên hệ thực tế .",Tích cực,2,10,UIT-VSFC,train
12109,"nhiệt tình , chu đáo , quan tâm sinh viên , chia sẻ nhiều kinh nghiệm quý báu .","nhiệt tình , chu đáo , quan tâm sinh viên , chia sẻ nhiều kinh nghiệm quý báu .","nhiệt tình , chu đáo , quan tâm sinh viên , chia sẻ nhiều kinh nghiệm quý báu .",Tích cực,2,19,UIT-VSFC,train
12110,thầy nóng tính và tự tôn cao quá .,thầy nóng tính và tự tôn cao quá .,thầy nóng tính và tự tôn cao quá .,Tiêu cực,0,9,UIT-VSFC,train
12111,bài giảng và thực hành đa dạng .,bài giảng và thực hành đa dạng .,bài giảng và thực hành đa dạng .,Tích cực,2,8,UIT-VSFC,train
12114,chỉ bài tận tình .,chỉ bài tận tình .,chỉ bài tận tình .,Tích cực,2,5,UIT-VSFC,train
12116,"giảng viên sử dụng giờ hợp lý , tận tình .","giảng viên sử dụng giờ hợp lý , tận tình .","giảng viên sử dụng giờ hợp lý , tận tình .",Tích cực,2,11,UIT-VSFC,train
12117,"thầy nên cho bài tập nhiều hơn và deadline ngắn hơn để sinh viên có ý thức làm bài , không nên khoan dung quá sẽ làm sinh viên lười và ỷ lại .","thầy nên cho bài tập nhiều hơn và deadline ngắn hơn để sinh viên có ý thức làm bài , không nên khoan dung quá sẽ làm sinh viên lười và ỷ lại .","thầy nên cho bài tập nhiều hơn và deadline ngắn hơn để sinh viên có ý thức làm bài , không nên khoan dung quá sẽ làm sinh viên lười và ỷ lại .",Tiêu cực,0,34,UIT-VSFC,train
12118,"nguyên tắc , giờ học vui .","nguyên tắc , giờ học vui .","nguyên tắc , giờ học vui .",Tích cực,2,7,UIT-VSFC,train
12121,kiến thức ngữ pháp và viết đạt .,kiến thức ngữ pháp và viết đạt .,kiến thức ngữ pháp và viết đạt .,Tích cực,2,8,UIT-VSFC,train
12122,"giáo viên dạy hay , nhiệt tình , vui vẻ hài hước , nhiều kinh nghiệm giảng dạy .","giáo viên dạy hay , nhiệt tình , vui vẻ hài hước , nhiều kinh nghiệm giảng dạy .","giáo viên dạy hay , nhiệt tình , vui vẻ hài hước , nhiều kinh nghiệm giảng dạy .",Tích cực,2,19,UIT-VSFC,train
12123,"cô giáo nhiệt tình , giảng dạy dễ hiểu và tận tâm .","cô giáo nhiệt tình , giảng dạy dễ hiểu và tận tâm .","cô giáo nhiệt tình , giảng dạy dễ hiểu và tận tâm .",Tích cực,2,13,UIT-VSFC,train
12124,giảng viên dạy nhiệt tình và biết cách giảng cho sinh viên .,giảng viên dạy nhiệt tình và biết cách giảng cho sinh viên .,giảng viên dạy nhiệt tình và biết cách giảng cho sinh viên .,Tích cực,2,13,UIT-VSFC,train
12125,"giảng viên trẻ trung , năng động , tạo hứng thú học tập cho sinh viên .","giảng viên trẻ trung , năng động , tạo hứng thú học tập cho sinh viên .","giảng viên trẻ trung , năng động , tạo hứng thú học tập cho sinh viên .",Tích cực,2,17,UIT-VSFC,train
12127,thầy giúp sinh viên tự học khá tốt .,thầy giúp sinh viên tự học khá tốt .,thầy giúp sinh viên tự học khá tốt .,Tích cực,2,9,UIT-VSFC,train
12128,giảng viên nhiệt tình và đưa ra kiến thức hợp lý .,giảng viên nhiệt tình và đưa ra kiến thức hợp lý .,giảng viên nhiệt tình và đưa ra kiến thức hợp lý .,Tích cực,2,12,UIT-VSFC,train
12129,"giảng viên vui tính , tạo không khí học tập vui nhộn , tổ chức trò chơi để sinh viên vừa có điểm cộng vừa có tinh thần học tập hăng hái , đỡ nhàm chán .","giảng viên vui tính , tạo không khí học tập vui nhộn , tổ chức trò chơi để sinh viên vừa có điểm cộng vừa có tinh thần học tập hăng hái , đỡ nhàm chán .","giảng viên vui tính , tạo không khí học tập vui nhộn , tổ chức trò chơi để sinh viên vừa có điểm cộng vừa có tinh thần học tập hăng hái , đỡ nhàm chán .",Tích cực,2,37,UIT-VSFC,train
12131,thầy nhiệt tình và chỉ dạy tận tình cho sinh viên .,thầy nhiệt tình và chỉ dạy tận tình cho sinh viên .,thầy nhiệt tình và chỉ dạy tận tình cho sinh viên .,Tích cực,2,12,UIT-VSFC,train
12132,"nhiệt tình , dạy dễ hiểu .","nhiệt tình , dạy dễ hiểu .","nhiệt tình , dạy dễ hiểu .",Tích cực,2,7,UIT-VSFC,train
12133,thầy hay vắng tiết nhờ thầy khác dạy do thầy bận đi họp .,thầy hay vắng tiết nhờ thầy khác dạy do thầy bận đi họp .,thầy hay vắng tiết nhờ thầy khác dạy do thầy bận đi họp .,Tiêu cực,0,14,UIT-VSFC,train
12134,giảng viên nhiệt tình và truyền đạt dễ hiểu .,giảng viên nhiệt tình và truyền đạt dễ hiểu .,giảng viên nhiệt tình và truyền đạt dễ hiểu .,Tích cực,2,10,UIT-VSFC,train
12135,có cái cô cho điểm trừ điểm cũng nương nhẹ .,có cái cô cho điểm trừ điểm cũng nương nhẹ .,có cái cô cho điểm trừ điểm cũng nương nhẹ .,Bình thường,1,11,UIT-VSFC,train
12140,"em không ý kiến gì về việc thầy chấm khó hay dễ nhưng nếu chấm khó thì thầy nên quan tâm đầu tư về việc giảng dạy nhiều hơn , tạo nhiều hoạt động hỗ trợ và thúc đẩy sinh viên làm đồ án .","em không ý kiến gì về việc thầy chấm khó hay dễ nhưng nếu chấm khó thì thầy nên quan tâm đầu tư về việc giảng dạy nhiều hơn , tạo nhiều hoạt động hỗ trợ và thúc đẩy sinh viên làm đồ án .","em không ý kiến gì về việc thầy chấm khó hay dễ nhưng nếu chấm khó thì thầy nên quan tâm đầu tư về việc giảng dạy nhiều hơn , tạo nhiều hoạt động hỗ trợ và thúc đẩy sinh viên làm đồ án .",Tiêu cực,0,45,UIT-VSFC,train
12142,bài thực hành khó so với những kiến thức đã học ở lý thuyết .,bài thực hành khó so với những kiến thức đã học ở lý thuyết .,bài thực hành khó so với những kiến thức đã học ở lý thuyết .,Tiêu cực,0,15,UIT-VSFC,train
12143,"giảng viên dạy dễ hiểu , dễ hình dung .","giảng viên dạy dễ hiểu , dễ hình dung .","giảng viên dạy dễ hiểu , dễ hình dung .",Tích cực,2,10,UIT-VSFC,train
12144,"nhiệt tình , giảng bài dễ hiểu , dễ tiếp thu .","nhiệt tình , giảng bài dễ hiểu , dễ tiếp thu .","nhiệt tình , giảng bài dễ hiểu , dễ tiếp thu .",Tích cực,2,12,UIT-VSFC,train
12145,"nhiệt tình , gần gũi , quan tâm sinh viên , dạy khá dễ hiểu .","nhiệt tình , gần gũi , quan tâm sinh viên , dạy khá dễ hiểu .","nhiệt tình , gần gũi , quan tâm sinh viên , dạy khá dễ hiểu .",Tích cực,2,16,UIT-VSFC,train
12150,giảng viên cho nhiều thời gian để thực hành làm bài tập .,giảng viên cho nhiều thời gian để thực hành làm bài tập .,giảng viên cho nhiều thời gian để thực hành làm bài tập .,Tích cực,2,13,UIT-VSFC,train
12151,"thầy tận tâm với sinh viên , hay trò chuyện cùng sinh viên .","thầy tận tâm với sinh viên , hay trò chuyện cùng sinh viên .","thầy tận tâm với sinh viên , hay trò chuyện cùng sinh viên .",Tích cực,2,14,UIT-VSFC,train
12152,ít luyện kỹ năng nói .,ít luyện kỹ năng nói .,ít luyện kỹ năng nói .,Tiêu cực,0,6,UIT-VSFC,train
12153,"tinh thần , đáp ứng yêu câu .","tinh thần , đáp ứng yêu câu .","tinh thần , đáp ứng yêu câu .",Tích cực,2,8,UIT-VSFC,train
12154,thầy cho code ví dụ rất đầy đủ .,thầy cho code ví dụ rất đầy đủ .,thầy cho code ví dụ rất đầy đủ .,Tích cực,2,9,UIT-VSFC,train
12156,"viết bảng nhiều hơn dùng slide , bàn dưới sẽ khó thấy và tốn thời gian .","viết bảng nhiều hơn dùng slide , bàn dưới sẽ khó thấy và tốn thời gian .","viết bảng nhiều hơn dùng slide , bàn dưới sẽ khó thấy và tốn thời gian .",Tiêu cực,0,17,UIT-VSFC,train
12157,"giáo viên tận tình , giảng dạy dễ hiểu .","giáo viên tận tình , giảng dạy dễ hiểu .","giáo viên tận tình , giảng dạy dễ hiểu .",Tích cực,2,10,UIT-VSFC,train
